reference_doi,lipid_molar_ratio,ionizable_lipid_name,encapsulation_efficiency_percent_std_num,np_ratio_std_num,buffer_ph_std_num,cargo_type,helper_lipid_name,peg_lipid_name,particle_size_nm_std_num,pdi_std_num,zeta_potential_mv_std_num,ionizable_lipid_smiles,source_note,source,confidence,evidence,title,chem_warnings,pmcid,ee_is_approximate
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,95.3,,,mRNA,DSPC,PEG-lipid,104.4,0.18,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(CCCNC(=O)Nc1ccc([N+](=O)[O-])cc1)CCCCCCCC(=O)OCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 549행 [수리됨],,,,,,,
10.1126/sciadv.abf4398,26.5:20:51.5:1.5,246C10,90.1,,,mRNA,DOPE,C16-Ceramide-PEG2000,68,0.127,,CCCCCCCCCCC(CN(CCCN1CCN(CC1)CCCN(CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)O,LNP_Atlas_DB_202509_v1 원본 54행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,95,,,mRNA,DSPC,PEG-lipid,75.8,0.08,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(CCCNC(=O)N(C)C)CCCCCCCCC(=O)C,LNP_Atlas_DB_202509_v1 원본 550행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,83,,,mRNA,DSPC,PEG-lipid,57.6,0.07,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(CCCNC(=O)N(C)C)CCCCCC(=O)CCCCC,LNP_Atlas_DB_202509_v1 원본 551행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,99,,,mRNA,DSPC,PEG-lipid,89.4,0.16,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(CCCNC(=O)N(C)C)CCC(C)CCC(C)CCC,LNP_Atlas_DB_202509_v1 원본 552행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,99,,,mRNA,DSPC,PEG-lipid,65.9,0.2,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(CCCNC(=O)N(C)C)CCC(C)CCC(C)CCC(C)CCC,LNP_Atlas_DB_202509_v1 원본 553행 [수리됨],,,,,,,
10.3390/pr11061718,46.3:9.5:42.7:1.5,ALC-0315,90,,,DNA,DSPC,ALC-0159,104,0.012,,CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCCCOC(=O)C(CCCCCC)CCCCCCCC)CCCCO,LNP_Atlas_DB_202509_v1 원본 554행 [수리됨],,,,,,,
10.3390/pr11061718,46.3:9.5:42.7:1.5,ALC-0315,32,,,DNA,DSPC,ALC-0159,120,0.027,,CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCCCOC(=O)C(CCCCCC)CCCCCCCC)CCCCO,LNP_Atlas_DB_202509_v1 원본 556행 [수리됨],,,,,,,
10.3390/pr11061718,46.3:9.5:42.7:1.5,ALC-0315,88,,,DNA,DSPC,ALC-0159,71,0.004,,CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCCCOC(=O)C(CCCCCC)CCCCCCCC)CCCCO,LNP_Atlas_DB_202509_v1 원본 557행 [수리됨],,,,,,,
10.1126/sciadv.abf4398,26.5:20:50.5:3,246C10,80.1,,,mRNA,DOPE,C16-Ceramide-PEG2000,58,0.196,,CCCCCCCCCCC(CN(CCCN1CCN(CC1)CCCN(CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)O,LNP_Atlas_DB_202509_v1 원본 55행 [수리됨],,,,,,,
10.1039/C9NR02004G,50:10:39:1,DLin-KC2-DMA,85,,,mRNA,DSPC,DSPE-PEG2000,19,,,CCCCC/C=C\C/C=C\CCCCCCCCC1(OC(CO1)CCN(C)C)CCCCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 562행,,,,,,,
10.1039/C9NR02004G,50:10:39:1,DLin-KC2-DMA,85,,,DNA,DSPC,DSPE-PEG2000,18.5,,,CCCCC/C=C\C/C=C\CCCCCCCCC1(OC(CO1)CCN(C)C)CCCCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 563행,,,,,,,
10.1039/C9NR02004G,50:10:39:1,DLin-KC2-DMA,85,,,DNA,DSPC,DSPE-PEG2000,17.2,,,CCCCC/C=C\C/C=C\CCCCCCCCC1(OC(CO1)CCN(C)C)CCCCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 564행,,,,,,,
10.1039/C9NR02004G,50:10:39:1,DLin-KC2-DMA,85,,,DNA,DSPC,DSPE-PEG2000,22.9,,,CCCCC/C=C\C/C=C\CCCCCCCCC1(OC(CO1)CCN(C)C)CCCCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 565행,,,,,,,
10.1039/C9NR02004G,50:10:38.5:1.5,Custom lipid,85,,,siRNA,DSPC,DSPE-PEG2000,,,,,LNP_Atlas_DB_202509_v1 원본 568행,,,,,,,
10.1002/jbm.a.37705,35:16:46.5:2.5,Custom lipid,65,,,mRNA,DOPE,C14-PEG2000,105,0.3,10.5,,LNP_Atlas_DB_202509_v1 원본 573행 [수리됨],,,,,,,
10.1002/jbm.a.37705,35:16:46.5:2.5,C9-200,47,,,mRNA,DOPE,C14-PEG2000,120,0.28,5.2,CCCCCCCC(O)CN(CCN1CCN(CCN(CC(O)CCCCCCC)CC(O)CCCCCCC)CC1)CCN(CC(O)CCCCCCC)CC(O)CCCCCCC,LNP_Atlas_DB_202509_v1 원본 574행 [수리됨],,,,,,,
10.1002/jbm.a.37705,35:16:46.5:2.5,C10-200,95,,,mRNA,DOPE,C14-PEG2000,85,0.18,4.2,OC(CN(CCN1CCN(CC1)CCN(CC(O)CCCCCCCC)CC(O)CCCCCCCC)CCN(CC(O)CCCCCCCC)CC(O)CCCCCCCC)CCCCCCCC,LNP_Atlas_DB_202509_v1 원본 575행 [수리됨],,,,,,,
10.1002/jbm.a.37705,35:16:46.5:2.5,Custom lipid,62,,,mRNA,DOPE,C14-PEG2000,90,0.16,7.8,,LNP_Atlas_DB_202509_v1 원본 576행 [수리됨],,,,,,,
10.1002/jbm.a.37705,35:16:46.5:2.5,C12-200,87,,,mRNA,DOPE,C14-PEG2000,82,0.22,9.8,NCCN1CCN(CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CC1CN(CC(O)CCCCCCCCCCCC)CN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 577행 [수리됨],,,,,,,
10.1002/jbm.a.37705,35:16:46.5:2.5,Custom lipid,74,,,mRNA,DOPE,C14-PEG2000,88,0.19,9.2,,LNP_Atlas_DB_202509_v1 원본 578행 [수리됨],,,,,,,
10.1002/jbm.a.37705,35:16:46.5:2.5,Custom lipid,68,,,mRNA,DOPE,C14-PEG2000,108,0.33,5.1,,LNP_Atlas_DB_202509_v1 원본 579행 [수리됨],,,,,,,
10.1002/jbm.a.37705,35:16:46.5:2.5,Custom lipid,50,,,mRNA,DOPE,C14-PEG2000,98,0.24,5.2,,LNP_Atlas_DB_202509_v1 원본 580행 [수리됨],,,,,,,
10.1002/jbm.a.37705,35:16:46.5:2.5,Custom lipid,58,,,mRNA,DOPE,C14-PEG2000,95,0.21,6.1,,LNP_Atlas_DB_202509_v1 원본 581행 [수리됨],,,,,,,
10.1126/sciadv.aba1028,35:46.5:16:2.5,Custom lipid,88,,,mRNA,DOPE,C14-PEG2000,92.3,0.3,,,LNP_Atlas_DB_202509_v1 원본 606행 [수리됨],,,,,,,
10.1126/sciadv.aba1028,35:46.5:16:2.5,Custom lipid,96.7,,,mRNA,DOPE,C14-PEG2000,64.6,0.3,,,LNP_Atlas_DB_202509_v1 원본 607행 [수리됨],,,,,,,
10.1126/sciadv.aba1028,35:46.5:16:2.5,Custom lipid,97.5,,,mRNA,DOPE,C14-PEG2000,92.9,0.3,,,LNP_Atlas_DB_202509_v1 원본 608행 [수리됨],,,,,,,
10.1126/sciadv.aba1028,35:46.5:16:2.5,Custom lipid,84.6,,,mRNA,DOPE,C14-PEG2000,96.5,0.3,,,LNP_Atlas_DB_202509_v1 원본 609행 [수리됨],,,,,,,
10.1126/sciadv.aba1028,35:46.5:16:2.5,Custom lipid,87.9,,,mRNA,DOPE,C14-PEG2000,135.2,0.3,,,LNP_Atlas_DB_202509_v1 원본 610행 [수리됨],,,,,,,
10.1126/sciadv.aba1028,35:46.5:16:2.5,Custom lipid,89.8,,,mRNA,DOPE,C14-PEG2000,102.8,0.3,,,LNP_Atlas_DB_202509_v1 원본 611행 [수리됨],,,,,,,
10.1126/sciadv.aba1028,35:46.5:16:2.5,Custom lipid,81.3,,,mRNA,DOPE,C14-PEG2000,116,0.3,,,LNP_Atlas_DB_202509_v1 원본 612행 [수리됨],,,,,,,
10.1126/sciadv.aba1028,35:46.5:16:2.5,Custom lipid,86.3,,,mRNA,DOPE,C14-PEG2000,115.5,0.3,,,LNP_Atlas_DB_202509_v1 원본 613행 [수리됨],,,,,,,
10.1126/sciadv.aba1028,35:46.5:16:2.5,Custom lipid,86.2,,,mRNA,DOPE,C14-PEG2000,82.5,0.3,,,LNP_Atlas_DB_202509_v1 원본 614행 [수리됨],,,,,,,
10.1126/sciadv.aba1028,35:46.5:16:2.5,Custom lipid,96,,,mRNA,DOPE,C14-PEG2000,85.8,0.3,,,LNP_Atlas_DB_202509_v1 원본 615행 [수리됨],,,,,,,
10.1126/sciadv.aba1028,35:46.5:16:2.5,Custom lipid,95,,,mRNA,DOPE,C14-PEG2000,94.1,0.3,,,LNP_Atlas_DB_202509_v1 원본 616행 [수리됨],,,,,,,
10.1126/sciadv.aba1028,35:46.5:16:2.5,Custom lipid,96.1,,,mRNA,DOPE,C14-PEG2000,118.6,0.3,,,LNP_Atlas_DB_202509_v1 원본 617행 [수리됨],,,,,,,
10.1126/sciadv.aba1028,35:46.5:16:2.5,Custom lipid,74,,,mRNA,DOPE,C14-PEG2000,105.4,0.3,,,LNP_Atlas_DB_202509_v1 원본 618행 [수리됨],,,,,,,
10.1126/sciadv.aba1028,35:46.5:16:2.5,Custom lipid,92.6,,,mRNA,DOPE,C14-PEG2000,102.3,0.3,,,LNP_Atlas_DB_202509_v1 원본 619행 [수리됨],,,,,,,
10.1021/jacs.2c12893,35:16:46.5:2.5,Custom lipid,94.84,,,mRNA,DOPE,C14-PEG2000,106.97,0.1,,,LNP_Atlas_DB_202509_v1 원본 621행,,,,,,,
10.1021/jacs.2c12893,35:16:46.5:2.5,Custom lipid,89.74,,,mRNA,DOPE,C14-PEG2000,100.77,0.13,,,LNP_Atlas_DB_202509_v1 원본 622행,,,,,,,
10.1021/jacs.2c12893,35:16:46.5:2.5,Custom lipid,88.11,,,mRNA,DOPE,C14-PEG2000,97.96,0.11,,,LNP_Atlas_DB_202509_v1 원본 623행,,,,,,,
10.1021/jacs.2c12893,35:16:46.5:2.5,Custom lipid,94.86,,,mRNA,DOPE,C14-PEG2000,93.44,0.16,,,LNP_Atlas_DB_202509_v1 원본 624행,,,,,,,
10.1021/jacs.2c12893,35:16:46.5:2.5,Custom lipid,93.77,,,mRNA,DOPE,C14-PEG2000,116.6,0.19,,,LNP_Atlas_DB_202509_v1 원본 625행,,,,,,,
10.1021/jacs.2c12893,35:16:46.5:2.5,Custom lipid,75.34,,,mRNA,DOPE,C14-PEG2000,114.57,0.13,,,LNP_Atlas_DB_202509_v1 원본 626행,,,,,,,
10.1021/jacs.2c12893,35:16:46.5:2.5,Custom lipid,86.34,,,mRNA,DOPE,C14-PEG2000,96.88,0.12,,,LNP_Atlas_DB_202509_v1 원본 627행,,,,,,,
10.1021/jacs.2c12893,35:16:46.5:2.5,Custom lipid,84.45,,,mRNA,DOPE,C14-PEG2000,94.61,0.12,,,LNP_Atlas_DB_202509_v1 원본 628행,,,,,,,
10.1021/jacs.2c12893,35:16:46.5:2.5,Custom lipid,77.28,,,mRNA,DOPE,C14-PEG2000,101.1,0.14,,,LNP_Atlas_DB_202509_v1 원본 629행,,,,,,,
10.1016/j.omtn.2019.01.013,50:10:38.5:1.5,DLin-MC3-DMA,69,,,mRNA,DSPC,PEG-lipid,50,,,CCCCC/C=C\C/C=C\CCCCCCCCC(OC(=O)CCCN(C)C)CCCCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 62행,,,,,,,
10.1021/jacs.2c12893,35:16:46.5:2.5,Custom lipid,93.77,,,mRNA,DOPE,C14-PEG2000,120.03,0.2,,,LNP_Atlas_DB_202509_v1 원본 630행,,,,,,,
10.1021/jacs.2c12893,35:16:46.5:2.5,Custom lipid,74.39,,,mRNA,DOPE,C14-PEG2000,101.8,0.14,,,LNP_Atlas_DB_202509_v1 원본 631행,,,,,,,
10.1021/jacs.2c12893,35:16:46.5:2.5,Custom lipid,73.75,,,mRNA,DOPE,C14-PEG2000,102.97,0.13,,,LNP_Atlas_DB_202509_v1 원본 632행,,,,,,,
10.1021/jacs.2c12893,35:16:46.5:2.5,Custom lipid,71.51,,,mRNA,DOPE,C14-PEG2000,129.77,0.24,,,LNP_Atlas_DB_202509_v1 원본 633행,,,,,,,
10.1021/jacs.2c12893,35:16:46.5:2.5,C12-200,88.31,,,mRNA,DOPE,C14-PEG2000,82.11,0.11,,NCCN1CCN(CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CC1CN(CC(O)CCCCCCCCCCCC)CN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 634행,,,,,,,
10.1021/jacs.2c12893,50:10:38.5:1.5,DLin-MC3-DMA,89.45,,,mRNA,DSPC,DMG-PEG2000,92.32,0.09,,CCCCC/C=C\C/C=C\CCCCCCCCC(OC(=O)CCCN(C)C)CCCCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 635행,,,,,,,
10.1016/j.omtn.2019.01.013,50:10:38.5:1.5,DOTAP,69,,,mRNA,DSPC,PEG-lipid,50,,,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(C[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,LNP_Atlas_DB_202509_v1 원본 63행,,,,,,,
10.1016/j.jpha.2024.100996,46.3:9.4:41.8:2.5,DOTAP,93.176,,,mRNA,DOPE,DSG-PEG2000,66.55,0.12,1.34,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(C[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,LNP_Atlas_DB_202509_v1 원본 640행,,,,,,,
10.1016/j.jpha.2024.100996,46.3:9.4:42.7:1.6,DOTAP,92.391,,,mRNA,DSPE,DMG,78.57,0.107,1.97,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(C[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,LNP_Atlas_DB_202509_v1 원본 641행,,,,,,,
10.1016/j.jpha.2024.100996,50:10:38.4:1.6,DOTAP,96.439,,,mRNA,DMPC,DPPE-PEG2000,96.95,0.071,2.33,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(C[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,LNP_Atlas_DB_202509_v1 원본 642행,,,,,,,
10.1016/j.jpha.2024.100996,50:10:38.5:1.5,DOTAP,95.558,,,mRNA,DOPC,C16-Ceramide-PEG2000,94.42,0.069,3.09,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(C[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,LNP_Atlas_DB_202509_v1 원본 643행,,,,,,,
10.1016/j.jpha.2024.100996,50:10:38.4:1.6,DOTAP,91.141,,,mRNA,DSPC,C16-Ceramide-PEG2000,92.45,0.099,3.26,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(C[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,LNP_Atlas_DB_202509_v1 원본 644행,,,,,,,
10.1016/j.jpha.2024.100996,50:10:38.4:1.6,DOTMA,93.162,,,mRNA,DLPE,DMG,75.26,0.212,0.43,CCCCCCCC/C=C\CCCCCCCCOCC(C[N+](C)(C)C)OCCCCCCCC/C=C\CCCCCCCC.[Cl-],LNP_Atlas_DB_202509_v1 원본 645행,,,,,,,
10.1016/j.jpha.2024.100996,50:10:38.5:1.5,DOTMA,91.161,,,mRNA,DOPE,DPPE-PEG2000,77.76,0.208,0.87,CCCCCCCC/C=C\CCCCCCCCOCC(C[N+](C)(C)C)OCCCCCCCC/C=C\CCCCCCCC.[Cl-],LNP_Atlas_DB_202509_v1 원본 646행,,,,,,,
10.1016/j.jpha.2024.100996,50:10:38.4:1.6,DOTMA,92.526,,,mRNA,DSPE,DPPE-PEG2000,78.82,0.178,0.96,CCCCCCCC/C=C\CCCCCCCCOCC(C[N+](C)(C)C)OCCCCCCCC/C=C\CCCCCCCC.[Cl-],LNP_Atlas_DB_202509_v1 원본 647행,,,,,,,
10.1016/j.jpha.2024.100996,50:10:38.5:1.5,DOTMA,92.043,,,mRNA,DMPC,DSG-PEG2000,82.88,0.258,2.09,CCCCCCCC/C=C\CCCCCCCCOCC(C[N+](C)(C)C)OCCCCCCCC/C=C\CCCCCCCC.[Cl-],LNP_Atlas_DB_202509_v1 원본 648행,,,,,,,
10.1016/j.jpha.2024.100996,46.3:9.4:42.7:1.6,DOTMA,90.146,,,mRNA,DOPC,DSG-PEG2000,69.44,0.222,0.8,CCCCCCCC/C=C\CCCCCCCCOCC(C[N+](C)(C)C)OCCCCCCCC/C=C\CCCCCCCC.[Cl-],LNP_Atlas_DB_202509_v1 원본 649행,,,,,,,
10.1016/j.omtn.2019.01.013,50:10:38.5:1.5,Custom lipid,72,,,mRNA,DSPC,PEG-lipid,66,,,,LNP_Atlas_DB_202509_v1 원본 64행,,,,,,,
10.1016/j.jpha.2024.100996,50:10:37.5:2.5,DOTMA,92.571,,,mRNA,DSPC,C16-Ceramide-PEG2000,82.11,0.233,1.74,CCCCCCCC/C=C\CCCCCCCCOCC(C[N+](C)(C)C)OCCCCCCCC/C=C\CCCCCCCC.[Cl-],LNP_Atlas_DB_202509_v1 원본 650행,,,,,,,
10.1016/j.jpha.2024.100996,46.3:9.4:41.8:2.5,DODAP,91.816,,,mRNA,DLPE,DPPE-PEG2000,51.13,0.087,0.47,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)CN(C)C,LNP_Atlas_DB_202509_v1 원본 651행,,,,,,,
10.1016/j.jpha.2024.100996,46.3:9.4:42.7:1.6,DODAP,93.363,,,mRNA,DOPE,DMG,50.99,0.073,0.97,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)CN(C)C,LNP_Atlas_DB_202509_v1 원본 652행,,,,,,,
10.1016/j.jpha.2024.100996,50:10:38.5:1.5,DODAP,91.361,,,mRNA,DSPE,C16-Ceramide-PEG2000,51.89,0.067,0.64,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)CN(C)C,LNP_Atlas_DB_202509_v1 원본 653행,,,,,,,
10.1016/j.jpha.2024.100996,50:10:37.5:2.5,DODAP,90.261,,,mRNA,DMPC,DMG,57.25,0.203,0.61,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)CN(C)C,LNP_Atlas_DB_202509_v1 원본 654행,,,,,,,
10.1016/j.jpha.2024.100996,50:10:37.5:2.5,DODAP,93.491,,,mRNA,DOPC,DMG,57,0.211,0.59,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)CN(C)C,LNP_Atlas_DB_202509_v1 원본 655행,,,,,,,
10.1016/j.jpha.2024.100996,50:10:38.4:1.6,DODAP,90.138,,,mRNA,DSPC,DSG-PEG2000,57.13,0.198,1,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)CN(C)C,LNP_Atlas_DB_202509_v1 원본 656행,,,,,,,
10.1016/j.jpha.2024.100996,50:10:38.4:1.6,DLin-MC3-DMA,79.216,,,mRNA,DLPE,DSG-PEG2000,55.88,0.32,0.84,CCCCC/C=C\C/C=C\CCCCCCCCC(OC(=O)CCCN(C)C)CCCCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 657행,,,,,,,
10.1016/j.jpha.2024.100996,50:10:37.5:2.5,DLin-MC3-DMA,74.532,,,mRNA,DOPE,C16-Ceramide-PEG2000,57.44,0.374,0.16,CCCCC/C=C\C/C=C\CCCCCCCCC(OC(=O)CCCN(C)C)CCCCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 658행,,,,,,,
10.1016/j.jpha.2024.100996,50:10:37.5:2.5,DLin-MC3-DMA,84.168,,,mRNA,DSPE,DSG-PEG2000,56.43,0.331,1.12,CCCCC/C=C\C/C=C\CCCCCCCCC(OC(=O)CCCN(C)C)CCCCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 659행,,,,,,,
10.1016/j.omtn.2019.01.013,50:10:38.5:1.5,Custom lipid,72,,,mRNA,DSPC,PEG-lipid,66,,,,LNP_Atlas_DB_202509_v1 원본 65행,,,,,,,
10.1016/j.jpha.2024.100996,46.3:9.4:42.7:1.6,DLin-MC3-DMA,75.923,,,mRNA,DMPC,C16-Ceramide-PEG2000,51.82,0.149,0.86,CCCCC/C=C\C/C=C\CCCCCCCCC(OC(=O)CCCN(C)C)CCCCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 660행,,,,,,,
10.1016/j.jpha.2024.100996,50:10:38.4:1.6,DLin-MC3-DMA,80.542,,,mRNA,DOPC,DPPE-PEG2000,56.13,0.156,0.84,CCCCC/C=C\C/C=C\CCCCCCCCC(OC(=O)CCCN(C)C)CCCCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 661행,,,,,,,
10.1016/j.jpha.2024.100996,46.3:8.4:42.8:2.5,DLin-MC3-DMA,77.349,,,mRNA,DSPC,DPPE-PEG2000,51.08,0.146,0.16,CCCCC/C=C\C/C=C\CCCCCCCCC(OC(=O)CCCN(C)C)CCCCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 662행,,,,,,,
10.1016/j.jpha.2024.100996,50:10:38.5:1.5,DLin-MC3-DMA,85.416,,,mRNA,DSPC,DMG,54.7,0.09,1.12,CCCCC/C=C\C/C=C\CCCCCCCCC(OC(=O)CCCN(C)C)CCCCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 663행,,,,,,,
10.1016/j.omtn.2019.01.013,50:10:38.5:1.5,Custom lipid,72,,,mRNA,DSPC,PEG-lipid,66,,,,LNP_Atlas_DB_202509_v1 원본 66행,,,,,,,
10.1016/j.omtn.2019.01.013,50:10:38.5:1.5,Custom lipid,72,,,mRNA,DSPC,PEG-lipid,66,,,,LNP_Atlas_DB_202509_v1 원본 67행,,,,,,,
10.1021/acs.jpcb.5b02891,50:11.5:37.5:1,DLin-KC2-DMA,90,,,siRNA,DSPC,PEG-c-DMA,48,,,CCCCC/C=C\C/C=C\CCCCCCCCC1(OC(CO1)CCN(C)C)CCCCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 687행 [수리됨],,,,,,,
10.1021/acs.jpcb.5b02891,50:11.5:37.5:1,DLin-KC2-DMA,87,,,siRNA,DOPE,PEG-c-DMA,31,,,CCCCC/C=C\C/C=C\CCCCCCCCC1(OC(CO1)CCN(C)C)CCCCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 688행 [수리됨],,,,,,,
10.1021/acs.jpcb.5b02891,50:11.5:35:2.5,DLin-KC2-DMA,88,,,siRNA,DSPC,PEG-c-DMA,32,,,CCCCC/C=C\C/C=C\CCCCCCCCC1(OC(CO1)CCN(C)C)CCCCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 689행 [수리됨],,,,,,,
10.1016/j.omtn.2019.01.013,50:10:38.5:1.5,Custom lipid,72,,,mRNA,DSPC,PEG-lipid,66,,,,LNP_Atlas_DB_202509_v1 원본 68행,,,,,,,
10.1021/acs.jpcb.5b02891,50:11.5:35:2.5,DLin-KC2-DMA,87,,,siRNA,DOPE,PEG-c-DMA,30,,,CCCCC/C=C\C/C=C\CCCCCCCCC1(OC(CO1)CCN(C)C)CCCCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 690행 [수리됨],,,,,,,
10.1021/acs.jpcb.5b02891,50:5:33.5:11.5,DLin-KC2-DMA,84,,,siRNA,DSPC,PEG-c-DMA,27,,,CCCCC/C=C\C/C=C\CCCCCCCCC1(OC(CO1)CCN(C)C)CCCCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 691행,,,,,,,
10.1021/acs.jpcb.5b02891,50:5:33.5:11.5,DLin-KC2-DMA,84,,,siRNA,DOPE,PEG-c-DMA,26,,,CCCCC/C=C\C/C=C\CCCCCCCCC1(OC(CO1)CCN(C)C)CCCCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 692행,,,,,,,
10.1021/acs.jpcb.5b02891,60:11.5:27.5:1,DLin-KC2-DMA,92,,,siRNA,DSPC,PEG-c-DMA,58,,,CCCCC/C=C\C/C=C\CCCCCCCCC1(OC(CO1)CCN(C)C)CCCCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 693행 [수리됨],,,,,,,
10.1021/acs.jpcb.5b02891,60:11.5:27.5:1,DLin-KC2-DMA,91,,,siRNA,DOPE,PEG-c-DMA,39,,,CCCCC/C=C\C/C=C\CCCCCCCCC1(OC(CO1)CCN(C)C)CCCCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 694행 [수리됨],,,,,,,
10.1021/acs.jpcb.5b02891,60:11.5:25:2.5,DLin-KC2-DMA,85,,,siRNA,DSPC,PEG-c-DMA,37,,,CCCCC/C=C\C/C=C\CCCCCCCCC1(OC(CO1)CCN(C)C)CCCCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 695행 [수리됨],,,,,,,
10.1021/acs.jpcb.5b02891,60:11.5:25:2.5,DLin-KC2-DMA,82,,,siRNA,DOPE,PEG-c-DMA,35,,,CCCCC/C=C\C/C=C\CCCCCCCCC1(OC(CO1)CCN(C)C)CCCCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 696행 [수리됨],,,,,,,
10.1021/acs.jpcb.5b02891,60:5:23.5:11.5,DLin-KC2-DMA,65,,,siRNA,DSPC,PEG-c-DMA,29,,,CCCCC/C=C\C/C=C\CCCCCCCCC1(OC(CO1)CCN(C)C)CCCCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 697행,,,,,,,
10.1021/acs.jpcb.5b02891,60:5:23.5:11.5,DLin-KC2-DMA,80,,,siRNA,DOPE,PEG-c-DMA,30,,,CCCCC/C=C\C/C=C\CCCCCCCCC1(OC(CO1)CCN(C)C)CCCCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 698행,,,,,,,
